"location","hits","keyword","geo","gprop","end.date","start.date"
"Sierra Leone",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"El Salvador",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"San Marino",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Somalia",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"St. Pierre & Miquelon",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Serbia",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"South Sudan",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"São Tomé & Príncipe",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Suriname",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Slovenia",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Sweden",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Swaziland",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Sint Maarten",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Seychelles",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Syria",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Turks & Caicos Islands",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Chad",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Togo",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Thailand",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Tajikistan",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Tokelau",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Turkmenistan",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Timor-Leste",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Tonga",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Trinidad & Tobago",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Tunisia",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Turkey",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Tuvalu",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Taiwan",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Tanzania",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Uganda",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Ukraine",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"U.S. Outlying Islands",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Uruguay",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Uzbekistan",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Vatican City",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"St. Vincent & Grenadines",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Venezuela",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"British Virgin Islands",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"U.S. Virgin Islands",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Vietnam",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Vanuatu",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Wallis & Futuna",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Samoa",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Kosovo",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Yemen",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Zambia",NA,"tick prevention","world","web",2018-04-05,2018-03-29
"Australia","100","removing ticks","world","web",2018-04-05,2018-03-29
"United Kingdom","39","removing ticks","world","web",2018-04-05,2018-03-29
"United States","32","removing ticks","world","web",2018-04-05,2018-03-29
"Canada","31","removing ticks","world","web",2018-04-05,2018-03-29
"India","5","removing ticks","world","web",2018-04-05,2018-03-29
"Isle of Man",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Jersey",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Zimbabwe",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Luxembourg",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Costa Rica",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Armenia",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Cyprus",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Sri Lanka",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"South Africa",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Qatar",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"New Zealand",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"United Arab Emirates",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Singapore",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Ireland",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Israel",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Philippines",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Portugal",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Croatia",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Slovakia",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Hong Kong",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Nigeria",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Kazakhstan",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Denmark",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Greece",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Colombia",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Belgium",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Netherlands",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"France",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Italy",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Spain",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Indonesia",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Japan",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Aruba",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Afghanistan",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Angola",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Anguilla",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Åland Islands",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Albania",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Andorra",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Argentina",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"American Samoa",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Antarctica",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"French Southern Territories",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Antigua & Barbuda",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Austria",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Azerbaijan",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Burundi",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Benin",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Caribbean Netherlands",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Burkina Faso",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Bangladesh",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Bulgaria",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Bahrain",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Bahamas",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Bosnia & Herzegovina",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"St. Barthélemy",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Belarus",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Belize",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Bermuda",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Bolivia",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Brazil",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Barbados",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Brunei",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Bhutan",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Bouvet Island",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Botswana",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Central African Republic",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Cocos (Keeling) Islands",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Switzerland",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Chile",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"China",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Côte d’Ivoire",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Cameroon",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Congo - Kinshasa",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Congo - Brazzaville",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Cook Islands",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Comoros",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Cape Verde",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Cuba",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Curaçao",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Christmas Island",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Cayman Islands",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Czechia",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Germany",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Djibouti",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Dominica",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Dominican Republic",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Algeria",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Ecuador",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Egypt",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Eritrea",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Western Sahara",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Estonia",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Ethiopia",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Finland",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Fiji",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Falkland Islands (Islas Malvinas)",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Faroe Islands",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Micronesia",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Gabon",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Georgia",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Guernsey",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Ghana",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Gibraltar",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Guinea",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Guadeloupe",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Gambia",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Guinea-Bissau",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Equatorial Guinea",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Grenada",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Greenland",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Guatemala",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"French Guiana",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Guam",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Guyana",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Heard & McDonald Islands",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Honduras",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Haiti",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Hungary",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"British Indian Ocean Territory",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Iran",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Iraq",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Iceland",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Jamaica",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Jordan",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Kenya",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Kyrgyzstan",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Cambodia",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Kiribati",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"St. Kitts & Nevis",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"South Korea",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Kuwait",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Laos",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Lebanon",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Liberia",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Libya",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"St. Lucia",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Liechtenstein",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Lesotho",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Lithuania",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Latvia",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Macau",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"St. Martin",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Morocco",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Monaco",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Moldova",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Madagascar",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Maldives",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Mexico",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Marshall Islands",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Macedonia (FYROM)",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Mali",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Malta",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Myanmar (Burma)",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Montenegro",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Mongolia",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Northern Mariana Islands",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Mozambique",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Mauritania",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Montserrat",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Martinique",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Mauritius",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Malawi",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Malaysia",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Mayotte",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Namibia",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"New Caledonia",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Niger",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Norfolk Island",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Nicaragua",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Niue",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Norway",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Nepal",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Nauru",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Oman",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Pakistan",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Panama",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Pitcairn Islands",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Peru",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Palau",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Papua New Guinea",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Poland",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Puerto Rico",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"North Korea",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Paraguay",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Palestine",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"French Polynesia",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Réunion",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Romania",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Russia",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Rwanda",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Saudi Arabia",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Sudan",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Senegal",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"South Georgia & South Sandwich Islands",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"St. Helena",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Svalbard & Jan Mayen",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Solomon Islands",NA,"removing ticks","world","web",2018-04-05,2018-03-29
"Sierra Leone",NA,"removing ticks","world","web",2018-04-05,2018-03-29
